Insert,Topic,Time,Field1,Field2,isValid,Error
Alert Insert, ,Time: 2023-05-01 21:14:59.491947 ,  Temp: 10.399999999999991,Sensor: 2, isValid: true , Mean: 13.04, Z-Score: 2.2564102564102577,  ,AlertType:Low ,Message:INFO: Sensor2 update, reading is 10.399999999999991.
Alert Insert, ,Time: 2023-05-01 21:14:59.491947 ,  Temp: 10.399999999999991,Sensor: 2, isValid: true , Mean: 13.04, Z-Score: 2.2564102564102577,  ,AlertType:High ,Message:HIGH: Temperature is dropping fast bellow mean value
Mongo Insert,, Time: 2023-05-01 21:14:59.491947 ,  Temp: 10.399999999999991,Sensor: 2, isValid: true , Mean: 13.04, Z-Score: 2.2564102564102577, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:14:59.937754", SalaEntrada:1, SalaSaida:2},
Mongo Insert,, Time: 2023-05-01 21:14:59.937754 ,  EntranceRoom: 1, ExitRoom: 2, isValid: true
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:14:59.939259", SalaEntrada:1, SalaSaida:3},
Mongo Insert,, Time: 2023-05-01 21:14:59.939259 ,  EntranceRoom: 1, ExitRoom: 3, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:00.494776", Leitura: 13.099999999999998, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:00.494776 ,  Temp: 13.099999999999998,Sensor: 1, isValid: true , Mean: 13.041463414634146, Z-Score: 0.050651175403840176, 
Queue Insert, pisid_mazetemp, {Hora: '2010-02-30 16:17:45',  Leitura: 10.09999999999999, Sensor: 2},
Mongo Insert,, Time: 1899-12-31 00:00:00.0 ,  Temp: 10.09999999999999,Sensor: 2, isValid: false , Mean: 12.971428571428572, Z-Score: 2.3406931855962743,  , Error: This timestamp wasn't parsable. 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:01.497096", Leitura: 12.799999999999997, Sensor: 1},
Alert Insert, ,Time: 2023-05-01 21:15:01.497096 ,  Temp: 12.799999999999997,Sensor: 1, isValid: true , Mean: 12.967441860465117, Z-Score: 0.13807705123343622,  ,AlertType:Low ,Message:INFO: Sensor1 update, reading is 12.799999999999997.
Mongo Insert,, Time: 2023-05-01 21:15:01.497096 ,  Temp: 12.799999999999997,Sensor: 1, isValid: true , Mean: 12.967441860465117, Z-Score: 0.13807705123343622, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:01.497096", Leitura: 9.79999999999999, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:01.497096 ,  Temp: 9.79999999999999,Sensor: 2, isValid: true , Mean: 12.895454545454546, Z-Score: 2.40255362446911, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:02.499416", Leitura: 12.499999999999996, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:02.499416 ,  Temp: 12.499999999999996,Sensor: 1, isValid: true , Mean: 12.886666666666667, Z-Score: 0.30318742469533344, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:02.499416", Leitura: 3@ , Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:02.499416 ,  Temp: -273.15,Sensor: 2, isValid: false , Mean: 12.886666666666667, Z-Score: 0.0,  , Error: Reading value wasn't parsable. 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:02.940236", SalaEntrada:3, SalaSaida:2},
Mongo Insert,, Time: 2023-05-01 21:15:02.940236 ,  EntranceRoom: 3, ExitRoom: 2, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:03.501738", Leitura: 12.199999999999996, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:03.501738 ,  Temp: 12.199999999999996,Sensor: 1, isValid: true , Mean: 12.871739130434783, Z-Score: 0.5308643653192291, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:03.501738", Leitura: 9.199999999999989, Sensor: 2},
Alert Insert, ,Time: 2023-05-01 21:15:03.501738 ,  Temp: 9.199999999999989,Sensor: 2, isValid: true , Mean: 12.793617021276596, Z-Score: 2.6436295457403545,  ,AlertType:Low ,Message:INFO: Sensor2 update, reading is 9.199999999999989.
Alert Insert, ,Time: 2023-05-01 21:15:03.501738 ,  Temp: 9.199999999999989,Sensor: 2, isValid: true , Mean: 12.793617021276596, Z-Score: 2.6436295457403545,  ,AlertType:High ,Message:HIGH: Temperature is dropping fast bellow mean value
Mongo Insert,, Time: 2023-05-01 21:15:03.501738 ,  Temp: 9.199999999999989,Sensor: 2, isValid: true , Mean: 12.793617021276596, Z-Score: 2.6436295457403545, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:03.934577", SalaEntrada:2, SalaSaida:5},
Mongo Insert,, Time: 2023-05-01 21:15:03.934577 ,  EntranceRoom: 2, ExitRoom: 5, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:04.504055", Leitura: 11.899999999999995, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:04.504055 ,  Temp: 11.899999999999995,Sensor: 1, isValid: true , Mean: 12.775, Z-Score: 0.6475931791722145, 
Queue Insert, pisid_mazetemp, {Hora: '2010-02-30 16:17:45',  Leitura: 9.199999999999989, Sensor: 2},
Mongo Insert,, Time: 1899-12-31 00:00:00.0 ,  Temp: 9.199999999999989,Sensor: 2, isValid: false , Mean: 12.70204081632653, Z-Score: 2.449594561654551,  , Error: This timestamp wasn't parsable. 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:05.506378", Leitura: 11.599999999999994, Sensor: 1},
Alert Insert, ,Time: 2023-05-01 21:15:05.506378 ,  Temp: 11.599999999999994,Sensor: 1, isValid: true , Mean: 12.68, Z-Score: 0.758609553529963,  ,AlertType:Low ,Message:INFO: Sensor1 update, reading is 11.599999999999994.
Mongo Insert,, Time: 2023-05-01 21:15:05.506378 ,  Temp: 11.599999999999994,Sensor: 1, isValid: true , Mean: 12.68, Z-Score: 0.758609553529963, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:05.506378", Leitura: 3@ , Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:05.506378 ,  Temp: -273.15,Sensor: 2, isValid: false , Mean: 12.68, Z-Score: 0.0,  , Error: Reading value wasn't parsable. 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:05.940214", SalaEntrada:1, SalaSaida:2},
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:05.941212", SalaEntrada:1, SalaSaida:2},
Mongo Insert,, Time: 2023-05-01 21:15:05.940214 ,  EntranceRoom: 1, ExitRoom: 2, isValid: true
Mongo Insert,, Time: 2023-05-01 21:15:05.941212 ,  EntranceRoom: 1, ExitRoom: 2, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:06.509691", Leitura: 11.299999999999994, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:06.509691 ,  Temp: 11.299999999999994,Sensor: 1, isValid: true , Mean: 12.652941176470588, Z-Score: 0.9510630339802167, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:06.509691", Leitura: 9.199999999999989, Sensor: 2},
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:06.937548", SalaEntrada:2, SalaSaida:5},
Mongo Insert,, Time: 2023-05-01 21:15:06.937548 ,  EntranceRoom: 2, ExitRoom: 5, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:07.512010", Leitura: 10.999999999999993, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:07.51201 ,  Temp: 10.999999999999993,Sensor: 1, isValid: true , Mean: 12.556603773584904, Z-Score: 1.0460130730804658, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:07.512010", Leitura: 9.199999999999989, Sensor: 2},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:08.514329", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:08.516325", Leitura: 9.199999999999989, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:08.516325 ,  Temp: 9.199999999999989,Sensor: 2, isValid: true , Mean: 12.40892857142857, Z-Score: 2.0215385968647444, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:08.943184", SalaEntrada:1, SalaSaida:3},
Mongo Insert,, Time: 2023-05-01 21:15:08.943184 ,  EntranceRoom: 1, ExitRoom: 3, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:09.517646", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:09.517646", Leitura: 3@ , Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:09.517646 ,  Temp: -273.15,Sensor: 2, isValid: false , Mean: 12.384210526315787, Z-Score: 0.0,  , Error: Reading value wasn't parsable. 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:09.937523", SalaEntrada:2, SalaSaida:5},
Mongo Insert,, Time: 2023-05-01 21:15:09.937523 ,  EntranceRoom: 2, ExitRoom: 5, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:10.519966", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:10.519966", Leitura: 9.199999999999989, Sensor: 2},
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:10.942835", SalaEntrada:2, SalaSaida:4},
Mongo Insert,, Time: 2023-05-01 21:15:10.942835 ,  EntranceRoom: 2, ExitRoom: 4, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:11.522285", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: '2010-02-30 16:17:45',  Leitura: 9.199999999999989, Sensor: 2},
Mongo Insert,, Time: 1899-12-31 00:00:00.0 ,  Temp: 9.199999999999989,Sensor: 2, isValid: false , Mean: 12.234426229508191, Z-Score: 1.840569597227315,  , Error: This timestamp wasn't parsable. 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:12.524604", Leitura: 10.999999999999993, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:12.524604 ,  Temp: 10.999999999999993,Sensor: 1, isValid: true , Mean: 12.214516129032253, Z-Score: 0.7393586166410868, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:12.524604", Leitura: 9.49999999999999, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:12.524604 ,  Temp: 9.49999999999999,Sensor: 2, isValid: true , Mean: 12.171428571428565, Z-Score: 1.604928509781211, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:13.526924", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:13.526924", Leitura: 9.79999999999999, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:13.526924 ,  Temp: 9.79999999999999,Sensor: 2, isValid: true , Mean: 12.11692307692307, Z-Score: 1.3871002680689686, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:14.529243", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: '2010-02-30 16:17:45',  Leitura: 10.09999999999999, Sensor: 2},
Mongo Insert,, Time: 1899-12-31 00:00:00.0 ,  Temp: 10.09999999999999,Sensor: 2, isValid: false , Mean: 12.070149253731337, Z-Score: 1.1807922089362108,  , Error: This timestamp wasn't parsable. 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:14.944134", SalaEntrada:1, SalaSaida:2},
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:14.944134", SalaEntrada:4, SalaSaida:5},
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:14.945132", SalaEntrada:1, SalaSaida:3},
Mongo Insert,, Time: 2023-05-01 21:15:14.944134 ,  EntranceRoom: 1, ExitRoom: 2, isValid: true
Mongo Insert,, Time: 2023-05-01 21:15:14.944134 ,  EntranceRoom: 4, ExitRoom: 5, isValid: true
Mongo Insert,, Time: 2023-05-01 21:15:14.945132 ,  EntranceRoom: 1, ExitRoom: 3, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:15.532561", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:15.532561", Leitura: 10.399999999999991, Sensor: 2},
Alert Insert, ,Time: 2023-05-01 21:15:15.532561 ,  Temp: 10.399999999999991,Sensor: 2, isValid: true , Mean: 12.030434782608689, Z-Score: 0.9816484845527604,  ,AlertType:Low ,Message:INFO: Sensor2 update, reading is 10.399999999999991.
Mongo Insert,, Time: 2023-05-01 21:15:15.532561 ,  Temp: 10.399999999999991,Sensor: 2, isValid: true , Mean: 12.030434782608689, Z-Score: 0.9816484845527604, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:15.941467", SalaEntrada:2, SalaSaida:5},
Mongo Insert,, Time: 2023-05-01 21:15:15.941467 ,  EntranceRoom: 2, ExitRoom: 5, isValid: true
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:16.445120", SalaEntrada:5, SalaSaida:7},
Mongo Insert,, Time: 2023-05-01 21:15:16.44512 ,  EntranceRoom: 5, ExitRoom: 7, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:16.535877", Leitura: 10.999999999999993, Sensor: 1},
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:16.535877", Leitura: 10.699999999999992, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:16.535877 ,  Temp: 10.699999999999992,Sensor: 2, isValid: true , Mean: 11.997183098591542, Z-Score: 0.7865746622825182, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:17.538196", Leitura: 10.999999999999993, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:17.538196 ,  Temp: 10.999999999999993,Sensor: 1, isValid: true , Mean: 11.983333333333325, Z-Score: 0.5989307592790254, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:17.538196", Leitura: 10.999999999999993, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:17.538196 ,  Temp: 10.999999999999993,Sensor: 2, isValid: true , Mean: 11.969863013698623, Z-Score: 0.5933582692418722, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:17.947103", SalaEntrada:3, SalaSaida:2},
Mongo Insert,, Time: 2023-05-01 21:15:17.947103 ,  EntranceRoom: 3, ExitRoom: 2, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:18.540516", Leitura: 10.699999999999992, Sensor: 1},
Mongo Insert,, Time: 2023-05-01 21:15:18.540516 ,  Temp: 10.699999999999992,Sensor: 1, isValid: true , Mean: 11.952702702702695, Z-Score: 0.7685021793405244, 
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:18.540516", Leitura: 11.299999999999994, Sensor: 2},
Mongo Insert,, Time: 2023-05-01 21:15:18.540516 ,  Temp: 11.299999999999994,Sensor: 2, isValid: true , Mean: 11.943999999999992, Z-Score: 0.3973141294415505, 
Queue Insert, pisid_mazemov, {Hora:"2023-05-01 21:15:19.447091", SalaEntrada:1, SalaSaida:3},
Mongo Insert,, Time: 2023-05-01 21:15:19.447091 ,  EntranceRoom: 1, ExitRoom: 3, isValid: true
Queue Insert, pisid_mazetemp, {Hora: "2023-05-01 21:15:19.542835", Leitura: 10.399999999999991, Sensor: 1},
